utterance,intent
최근에 입맛이 없어,우울감
얼마 전부터 입맛이 준 것 같아,우울감
한달 전부터 입맛도 없고 완전 우울해.,우울감
우울해서 아무것도 못 먹겠어,우울감
기분이 구린데 주위에선 억지로 먹으라고 계속 얘기하니까 스트레스야,우울감
꿀꿀해서 안 먹고 싶은데 먹으라고 강요하는 것 같아서 스트레스임,우울감
먹어야 한다는 거 아는데 먹고 싶지 않으니까 힘들어,우울감
어떻게 하면 식욕이랑 우울증이 해결되니,우울감
식욕이 안 생기는데 어떡하지?,우울감
우울해서 입맛 없고 기운도 안 생겨서 너무 힘들어,우울감
남편 때문에 자존감이 떨어져요,우울감
경력이 단절돼서 자존감이 떨어졌어,우울감
경력이 단절될 걸 아니까 자존감이 하강이야,우울감
남편이 무시하는 듯이 말할 때가 종종 있는데 그게 때문에 점점 자존감이 하락하고 있어,우울감
나보고 할 수 있는 일이 없다고 하니까 자존감이 떨어지는 거야,우울감
다른 사람들이 무시할 때마다 그냥 자존감이 막막 떨어져,우울감
늘 내가 부끄럽고 불만족스러워,우울감
언제나 나는 내 단점만 생각하는 것 같아,우울감
남편이 일하는 걸 반대하니까 자존감이 떨어져,우울감
사람한테 데이면서 자존감이 낮아졌어,우울감
남편이 안 챙겨주니까 자존감이 제로야,우울감
나이가 많으니까 자존감이 자꾸 떨어져,우울감
튼 살이 늘고 몸이 불어나니까 점점 자존감이 사라지는 것 같아,우울감
대화가 안 통해서 자존감 회복이 안 된다,우울감
집에서만 생활하니까 자존감이 바닥이야,우울감
대화가 안 통하니까 나를 사랑하는 마음이 없어지는 것 같아,우울감
너무 살이 쪄서 자존감이 떨어졌어요,우울감
둘째 임신중인데 자존감이 바닥이야,우울감
살지고 못생겨지니까 자존감이 사라졌어요,우울감
일 그만두고 자존감이 떨어졌어,우울감
사람들과 있으면 자존감이 하락해,우울감
너무 자존감이 낮아서 혼자만 있게 돼,우울감
자존감이 없어서 혼자 있는 게 편해,우울감
사람한테 데여서 내가 다 정리했는데 왜 이렇게 허전하고 스트레스 받는지 모르겠어,우울감
자존감이 낮아서 사람들 속에 있어도 마음 편한 적이 없어,우울감
자존감이 낮아서 스트레스를 잘 받는 것 같아,우울감
자존감 떨어지고 나서 주의 시선도 너무 의식하게 돼,우울감
머리카락도 다 빠지고 자존감도 다 떨어졌어,우울감
마음이 고장 난 것 처럼 눈물이 나고 자존감이 낮아졌어요,우울감
자존감 떨어지고 나서 괜한 일에도 눈물이 나요,우울감
남편이랑 있으면 자존감이 낮아져,우울감
다른 사람들이 뭐라고 해도 화를 못 내,우울감
젊은 사람들과 얘기하다 보면 자존감이 떨어지는 것 같아,우울감
커리어에 대해서만 생각하면 너무 약해져,우울감
혼자 있으면 자꾸 안 좋은 생각만 들고 더 자존감이 없어지는 것 같아,우울감
자존심도 너무 낮아지고 힘드니까 자꾸 술 마시고 싶고 그래,우울감
혼자 있으면 안 좋은 생각이 들어서 자꾸 자존감이 떨어져,우울감
혼자 있으면 온갖 생각이 다 들면서 자존감이 떨어져요,우울감
자존감 떨어지니까 먹고 또 살쪄서 자존감 떨어지고 그래,우울감
자존감이 너무 낮아서 운동도 시작했어,우울감
서럽고 너무너무 자존감 상해,우울감
자존감이 계속 낮아지는데 어떡하지?,우울감
자존감이 계속 낮아질까?,우울감
심리상담을 받으면 자존감이 높아질까,우울감
자존감이 너무 낮아서 문제에요,우울감
너무 자존감이 없어서 힘들어,우울감
자존감이 낮으니까 사람들 상대하는 게 힘든 것 같아,우울감
자존감이 없어서 회사생활이 너무 힘들었어,우울감
자존감이 점점 떨어지는 것 같아,우울감
자존감이 너무 낮으니까 내 자신이 싫어,우울감
자존감 수업이라도 들으면 조금 나아질까,우울감
자존감 낮아서 정말 죽고 싶다,우울감
자존감 낮으니까 정말로 죽고 싶어요,우울감
점점 더 자존감 회복이 안 돼서 미쳐버릴 것 같아,우울감
나를 사랑하는 일이 너무 힘들어,우울감
나를 아껴주고 존중하는 게 정말 힘들다,우울감
자존감이 바닥이야,우울감
나를 사랑할 줄 모르는 것 같아,우울감
자존감은 어떻게 회복하니,우울감
나를 사랑할 줄 모르게 될까 봐 너무 겁나,우울감
자존감이 훅 떨어진 것 같아,우울감
자존감이 바닥됐어,우울감
어렵지 않게 순산하는 사람들만 보면 괜히 속상하고 패배감이 생겨,우울감
예쁜 처녀들 지나다닐 때 보면 마음이 답답하고 패배감이 들어,우울감
임산부인데도 피부 좋은 사람들 보면 진 것 같고 우울해지고 그래요,우울감
관리 잘한 사람들보면 진 것 같고 그렇게 못한 나한테 속 터지고 그래,우울감
능력 있는 남자와 결혼한 친구들보면 열등감인지 패배감인지 자격지심이 생겨요,우울감
우울해서 패배감이 드는 걸까,우울감
나는 왜 이렇게 패배감을 드는 걸까 우울증인 걸까,우울감
왜 이렇게 우울하고 자신이 없어지는 건지 모르겠어요,우울감
우울하고.. 다른 친구들과 내 자신을 비교하고 있고 그냥 진 것만 같아..,우울감
나이가 많으니까 마음이 답답하고 자신이 없어져요,우울감
젊은 친구들만 보면 괜히 속상하고 패배감이 들어요,우울감
젊은 아가씨들보면 내 인생이 미련한 것 같고 답답해,우울감
직장만 생각하면 자꾸 지는 것 같고 슬퍼요,우울감
우울하고 요새 왜 이렇게 자신이 없어지는지 모르겠어,우울감
그냥 절망스럽고 자신이 없고 우울해,우울감
노산이라 기형아를 낳을까 봐 우울하고 자신이 없어요,우울감
복귀가 안 될 거라는 것만 생각하면 패배감이 밀려와,우울감
재취업에 대한 것만 생각하면 한숨 나 와요,우울감
자기관리 전혀 안 했으면서 자꾸 자신이 없어지고 우울해져,우울감
패배감이 쩌니까 남편도 꼴 보기 싫어,우울감
패배감이 쩌니까 아무것도 하고 싶지 않아요,우울감
괜히 패배감만 생기고 아무것도 하고 싶지 않아요,우울감
직장 생각하면 괜히 조급해지고 패배감에 빠져요,우울감
자꾸 우울하고 패배의식에 빠지는 것 같아,우울감
자꾸 다른 사람들과 날 비교하면서 숨이 막혀,우울감
사람들 속에 있으면 패배감이 더 심해지고 우울감에 심장이 빨리 뛰는 것 같아,우울감
친구들 만나면 자신이 없어지고 밝은 생각을 못하게 돼,우울감
직장 잘 다니는 친구들보면 졌다는 생각이 들어,우울감
혼자 있을 때도 잘 지내는 사람들과 나를 비교하면서 힘들어 해,우울감
자격지심인 거 아는데 자꾸 진 것 같은 기분이 들어서 우울한 것 같아,우울감
여유롭게 사는 산모들과 있으면 나만 떨어지는 것 같아,우울감
잘나가는 친구들만 보면 진 기분이 드는 거야,우울감
미혼인 친구들이 너무 부럽고 우울해져,우울감
다정한 신랑 만난 친구들보면 자꾸 패배감이 들어,우울감
좋은 직장 다니고 가정적인 남편 있는 친구 보면 그냥 진 것 같아요,우울감
임신 후부터 남편이랑 자주 싸우게 되는데 매일 패배하는 기분이 들어,우울감
앞으로만 생각하면 다 걱정이고 계속 남과 비교하면서 나도 모르게 술 마셨어,우울감
직장 생활하는 동료들 보면 진 것 같아,우울감
싱글 생활만 하는 사람들 보면 패배감에 사로잡혀서 눈물이 나,우울감
패배감 너무 심해서 어디 상담이라도 받고 싶어,우울감
패배감에 시달리고 있어,우울감
패배의식과 우울감 때문에 괴로워,우울감
패배감에 사로잡혀서 미칠 것 같아요,우울감
패배감에 미칠 것 같고 울적해,우울감
진 것 같아서 미칠 것 같이 우울해요,우울감
패배의식이 자꾸 들어서 우울한 것 같아,우울감
패배감이 밀려와서 세상이 다 우울하게 느껴져,우울감
패배의식이 너무 심해졌어,우울감
"졌다, 실패했다는 강박증이 생긴 것 같아",우울감
패배감이 너무 심해져서 술 생각이 간절하더라,우울감
평생 패배감가지고 살까 봐 겁나요,우울감
패배감은 어떻게 이겨낼 수 있니,우울감
자격지심은 어떻게 극복하나요,우울감
자격지심과 우울증 때문에 너무 힘든 것 같아요,우울감
자격지심 때문에 너무 힘들어요,우울감
패배의식이 자꾸 생기면 어떡하지?,우울감
자존심이 너무 상해서 위안이 필요한 것 같아,우울감
너무 우울하고 자존심도 상해서 힘들어,우울감
자꾸 작아지는 것 같아서 살고 싶지가 않을 때도 있어,우울감
임신하고 나서 우울하고 의욕이 없어,우울감
임신하고 나서 답답하고 의욕이 안 생겨,우울감
모두가 다 이렇게 의욕이 사라지고 우울한 걸까,우울감
일이 쉬우니까 더 의욕이 안 생기고 우울해지는 것 같아,우울감
우울하니까 의욕이 없어,우울감
시댁만 생각하면 우울하고 아무것도 하고 싶지 않아,우울감
입덧이 생겨서 그런지 너무 무기력해지고 우울해,우울감
직장을 그만 다녀서 그런지 자꾸 늘어지고 답답하다,우울감
계속 피곤하고 의욕이 안 생기면 어떡하지?,우울감
점점 암울해지고 의욕이 사라지게 될까,우울감
담배를 못 피니까 우울하고 의욕이 없어,우울감
되는 일이 없으니까 자꾸 처지고 의욕이 안 생겨,우울감
남편이 없으면 너무 우울해지고 의욕이 없어져요,우울감
남편이 안 보이면 사기가 너무 떨어지고 울적해,우울감
유산될 위험 있다고 하니까 아무것도 하기 싫어지고 우울하다,우울감
미세먼지 때문에 삶의 의욕이 전부 사라지는 것 같아,우울감
성격이 부정적이라 자꾸 의욕도 없어지고 울고 싶고 그래,우울감
출산 후 생각하면 막막해서 무기력해지고 우울해요,우울감
호르몬 때문인지 아무것도 하기 싫고 그냥 혼자 있고 싶어,우울감
의욕도 없고 우울한데 어떡하지?,우울감
할 일이 쌓이는데도 너무 하기 싫어,우울감
일은 쌓이는데 눕고만 싶고 아무것도 하고 싶지 않아,우울감
아무것도 하고 싶지 않고 그냥 답답해,우울감
아무것도 안 하고 잠만 자고 싶어,우울감
우울이랑 무기력증 어떡하지?,우울감
마음이 답답해지는 무기력증은 언제 사라질까,우울감
내내 누워있어도 너무 우울해져,우울감
너무 무기력해서 회사도 겨우겨우 나오는데 힘들어,우울감
계속 우울하고 침대생활 중이야,우울감
무기력하고 우울한 건 언제까지 계속 될까,우울감
심각하게 우울하고 무기력해,우울감
우울증과 무기력증 쩌는 것 같아,우울감
남편도 나보고 너무 늘어진다고 하는데 괜히 더 우울해지는 것 같아,우울감
무기력한 거랑 우울한 거 극복하고 싶어,우울감
심각하게 의욕상실이다,우울감
개 답답하고 만사가 귀찮아서 아무것도 못하겠어,우울감
자꾸만 우울해지니까 아무것도 하기 싫어,우울감
우울과 무기력 때문에 너무 힘들다,우울감
의욕도 없고 너무 무기력한데 진짜 빨리 이 시기가 가버렸으면 좋겠어,우울감
의욕이 없는 건 어쩔 수 없지만 우울한 건 진짜 힘든 것 같아,우울감
기분이 한없이 우울해지고 잠도 사라지고 의욕도 없어,우울감
왜 그렇게 아무것도 안 하고 만사가 귀찮은지 모르겠어,우울감
계속 누워만 있게 되고 우울해,우울감
하루 종일 누워있어도 마음 답답해서 미치겠어,우울감
너무 무기력해지고 만사가 귀찮아,우울감
쉽게 피로해지고 계속 눕고 싶어,우울감
우울하고 아무것도 안하고 싶어서 방콕이에요,우울감
매일 나무늘보처럼 있는데 괜히 울적하고 그래,우울감
일도 알아보기 귀찮고 밤만 되면 우울해,우울감
미친 듯이 졸리고 피곤하고 움직이기 싫어,우울감
정신적으로 힘들고 삶의 의욕까지 없어지는 것만 같아,우울감
회사만 가면 그렇게 의욕이 없어져,우울감
직장만 가면 의욕이 없어지는 것 같아,우울감
최근부터 사기가 너무 떨어져요,우울감
온갖 생각 다 들면서 우울하고 처져,우울감
아무것도 하기 싫고 눈물만 나고 계속 우울해진다,우울감
