utterance,intent
내가 이상한 사람같아,일상
내가 이상한가?,일상
내가 잘못한 걸까,일상
내가 잘못했다는데 뭔지 안 알려줘,일상
내가 제일 문제인 듯,일상
내가 제정신이 아니다,일상
내가 좋아하는 가수 컴백한다,일상
내가 좋아하는 거 모르나,일상
내가 좋아하는 거 모르는 거 같애,일상
내가 좋아하는 사람과 나를 좋아해주는 사람,일상
내가 좋아하는 사람이 나 안 좋아하는 거 같아,일상
내가 좋아하는 사람이 나 좋아해줬으면 좋겠다,일상
내가 좋아하는 사람이 행복했으면 좋겠다,일상
내가 좋아할 자격이 있나,일상
내가 주제를 몰랐나봐,일상
내가 주제를 몰랐던 거지,일상
내가 죽어도 모를 거 같아,일상
내가 진짜 즐길 수 있을게 뭘까,일상
내가 질린대,일상
내가 참 못난거 같아,일상
내가 호구냐구,일상
내가 희생양이 됐어,일상
내가 힘든 게 많다,일상
내기해서 이겼는데 소원 뭐하지,일상
내년에는 더 행복해질려고 이렇게 힘든가봅니다,일상
내마음을 모르겠어.,일상
내사랑은 어디 있나,일상
내아파트 갖고 싶어.,일상
내일 기대하게 되네,일상
내일 기숙사 들어가,일상
내일 날씨 어때?,일상
내일 날씨 좋을까?,일상
내일 떨린다,일상
내일 만나자고 데쉬?,일상
내일 만나자고 해볼까?,일상
내일 모의고사 본다,일상
내일 모의평가다,일상
내일 발표 나는데 떨려,일상
내일 발표 준비 아자아자,일상
내일 발표 준비하고 있어,일상
내일 발표인데 떨려,일상
내일 비왔으면,일상
내일 소풍간다,일상
내일 수학여행가!,일상
내일 시험이야,일상
내일 약속 있는데 날씨 좋았으면,일상
내일 일찍 일어나야 돼,일상
내일 친구랑 놀까?,일상
내일 클스마스 이브네.,일상
내일 하루 종일 바빠,일상
내일은 기다리던 소풍 간다,일상
내일은 비왔으면 좋겠다.,일상
내일은 친구들랑 놀까?,일상
내일이 기대돼,일상
내일이면 크리스마스 이브네.,일상
내장 비만,일상
낼 데이트하기로했는데 날씨 좋았으면,일상
낼 바쁘넹,일상
냄새 나면 어쩌지?,일상
냄새나면 어쩌지,일상
냄새날 것 같아 걱정이야,일상
냉면 땡긴다,일상
냉방비 너무 많이 나와,일상
냉방비 장난 아님,일상
냉장고 털어도 먹을게 없네,일상
냉장고가 텅비었어,일상
냉장고에 김치도 없네,일상
냉장고에 먹을 게 없네,일상
냉장고에 먹을 게 하나도 없네,일상
너 누구?,일상
너 누구냐,일상
너 누구니?,일상
너 때문이야,일상
너 또 뭐할 줄 알아?,일상
너 만든 사람 최소 천재,일상
너 만든 사람은 누구야?,일상
너 말 잘하니,일상
너 말 제대로 못해?,일상
너 말이 좀 이상하다,일상
너 무서워,일상
너 뭐하는 애야,일상
너 미워,일상
너 이러면 미워한다,일상
너 진짜 쓰레기야,일상
너는 못가잖아,일상
너는 뭐 억었어?,일상
너는 아무일도 없었나봐?,일상
너는 안자?,일상
너덜너덜해진 느낌이야,일상
너도 고민 있니,일상
너도 고민 있어?,일상
너도 몰랐니,일상
너도 무슨 고민 있니,일상
너도 상사 있어,일상
너무 기빨려,일상
너무 기대했나봐,일상
너무 다른 문화인 듯,일상
너무 단순한 것만 하는거 아니니.,일상
너무 더워,일상
너무 더워서 미치겠어,일상
너무 마른 거 같아,일상
너무 많은 걸 바래,일상
너무 많이 먹어서 소화시켜야 하는데 움직이기가 싫어,일상
너무 많이 먹었나봐,일상
너무 많이 먹었어,일상
너무 멋있다,일상
너무 바빠,일상
너무 배가 불러,일상
너무 불공평한거 같애,일상
너무 빨리 대답해,일상
너무 빨리 철 든 거 같아서 마음이 아파,일상
너무 빨리 철 들었어,일상
너무 뻔뻔하게 구는데,일상
너무 어려워,일상
너무 오래 기다리게 한다.,일상
너무 외로워,일상
너무 잘하는 후배가 들어왔어,일상
너무 졸려,일상
너무 초라해지는 느낌이야,일상
너무 추워서 나가기 귀찮아,일상
너무 추워서 시베리아 같아,일상
너무 편해도 안 좋아,일상
너무 편해진 거 같아,일상
너무 허기지네,일상
너무 힘들다,일상
너무 힘들다. 지쳤어.,일상
너무하네 진짜,일상
넌 고민이 뭐야,일상
넌 누구냐?,일상
넘 많이 먹었다.,일상
넘넘 외로워 죽겠어,일상
넘어져서 발목 삔 거 같애,일상
넘어질 뻔했어,일상
넘어질뻔했어,일상
네일 할까,일상
넥타이핀 선물 괜찮겠지?,일상
넥타이핀 정도는 선물로 줘도 괜찮겠지?,일상
노는게 제일 좋아,일상
노래 못해서 노래방 안 가,일상
노래 잘 부르는 사람 부러워,일상
노래 잘하고 싶어,일상
노래 잘하는 사람 부러워,일상
노래방 가고 싶어,일상
노래방 가면 어색할까,일상
노래방 걸 거 같은데 뭐 부르지,일상
노래방 노잼,일상
노래방 데이트 할 거 같은데 뭐 부르지,일상
노력해도 성적이 안 나와,일상
노력해도 안되는 거 같애,일상
노력해도 잘 안되는 공부,일상
노메이크업인데 전남친 만남,일상
노처녀 히스테리,일상
노처녀인데 자꾸 화 낸다,일상
노트북 백업 안까먹고 해야지,일상
노트북 부팅 안돼,일상
노트북 사줘,일상
노트북 안돼,일상
노후 걱정 벌써 해야하나?,일상
노후 걱정할 나이는 아닌데,일상
녹차 마실래?,일상
녹차 한 잔 어때?,일상
논문 쓰기 힘들다,일상
논문이 잘 안 써져.,일상
놀고 싶다.,일상
놀러 와라,일상
놀러가고 싶은데 같이 갈 친구가 없어,일상
놀러가고싶다!,일상
놀러가기 딱 좋은 날씨다,일상
놀리기 쉬운 대상인가봐,일상
놀면서 돈 벌고 싶어,일상
놀아 줄 사람이 없어,일상
놀아 줄거지,일상
놀아줘,일상
놀아줘 놀아줘,일상
놀이공원 데이트 어때?,일상
놀이공원 알바 재밌대,일상
놀이공원 알바하면 재밌겠지,일상
놀이동산 가고 싶어,일상
놀이동산 가자고 해볼까?,일상
놀이터에 친구가 없어,일상
놀이터에서 뛰어 놀고 싶은데 친구가 없어,일상
농구하다 다쳤어,일상
농구하다 무르팍 깨짐,일상
농구하러 가야지,일상
농구해야지,일상
농담처럼 진담하는 사람,일상
농사 짓고 살까?,일상
농촌 봉사활동 간다,일상
농활 간다,일상
뇌용량 초과,일상
누가 내 욕하는 거 같아,일상
누가 만들었니?,일상
누가 문열다 내차 긁었어,일상
누구 소개 좀 시켜줘 봐봐,일상
누구나 힘든거지?,일상
누구냐 넌?,일상
누구랑 결혼해야 할까,일상
누구세요?,일상
누구야,일상
누굴 닮아서 그런건지,일상
누굴 만나는 것도 귀찮아,일상
누락된걸까,일상
누우면 바로 자,일상
누우면 자,일상
누워 있는데 잠이 안 와,일상
눈 또 와,일상
눈 많이 왔어,일상
눈 쌓였어,일상
눈 좀 안 왔으면,일상
눈꺼풀이 무거워,일상
눈물 나서 못 멈추겠어,일상
눈물 나올거 같아,일상
눈물 나올라 그래,일상
눈물이 많아졌어,일상
눈썹 문신 어때?,일상
눈썹 문신 하면 편할까?,일상
눈썹 문신 해볼까,일상
눈썹이 귀여워,일상
눈썹이 씰룩씰룩,일상
눈이 건조해,일상
눈이 계속 뻑뻑해,일상
눈이 너무 나빠졌어,일상
눈이 너무 많이 와,일상
눈이 뻑뻑해,일상
눈이 아파,일상
눈이 안 떠져,일상
눈이 자꾸 나빠지는 것 같아,일상
눈이 침침해,일상
눈이 피곤해,일상
눕자마자 잘 거 같아,일상
뉴게임 없나?,일상
뉴스 재미없어,일상
뉴스는 역시 지루해,일상
느낌이 왔어,일상
느낌이 좋아,일상
늘 빡빡하게 살기 힘드네,일상
능력이 너무 안돼,일상
능력이 없는 거 같아,일상
능력치 제로,일상
늦게 까지 술 먹나 보다,일상
늦어지고 있는데 변명이 생각 안나,일상
늦은 시간에 걸어다니니까 무서워,일상
늦잠과 브런치 수다가 있는 주말,일상
니 상사는 누구니,일상
다 그만 두고 싶다,일상
다 그만하고싶어,일상
다 끝나가니 좋을줄만 알았는데.,일상
다 나 좋아했으면 좋겠어,일상
다 내 잘못이지,일상
다 내 잘못인 것 같아,일상
다 때려 치우고 싶어,일상
다 마음에 안 들어,일상
다 알고 있을까?,일상
다 잘 될거야,일상
다 잘해,일상
다 필요없어,일상
다 허무하다,일상
다 힘들겠지?,일상
다가 오지마,일상
다들 행복한 거 같은데,일상
다른 거 시작 해볼까,일상
다른 거 해볼까,일상
다른 건 무감각한데 이건 예민해,일상
다른 사람도 다 힘들겠지?,일상
다른 사람들에게 사랑을 베풀고 싶어,일상
다른 사람들은 잘하는것 같아서 초초해,일상
다른 사람들은 행복할까,일상
다른 사람들은 행복해 보이는데,일상
다른 사람들이 나 좋아했으면 좋겠어,일상
다른 사람은 다 행복해보여,일상
다른 사람의 시선이 너무 신경쓰여,일상
다른 생각을 하는 사람이 많다.,일상
다른 학과 간다,일상
다리 꼬면 안되는데 습관 안고쳐져,일상
다리 떠는거 말들음,일상
다리 떠는거 지적받았어,일상
다리 떨면 안 좋아?,일상
다리 떨면 진짜 복나가나?,일상
다리가 덜덜 떨려,일상
다리가 부은 거 같아,일상
다리가 퉁퉁 부었어,일상
다리가 후덜덜,일상
다리꼬지마,일상
다시 만나자는 건 아닌데 보고 싶어,일상
다시 태어나도 챗봇할래?,일상
다시 태어난다면,일상
다육이 좀 심어볼까,일상
다육이 키워보까,일상
다음에 또 만나자,일상
다음에 봐,일상
다이어트 성공하고 싶은데,일상
다이어트해야 되는데,일상
다크서클 내려왔어,일상
다크서클 턱밑에 있다.,일상
단거 땡긴다.,일상
단독주택 살고 싶어,일상
단둘이는 처음,일상
단둘이는 처음 만나는 날,일상
단발 어울릴까?,일상
단발 해볼까?,일상
단수,일상
단수래,일상
단순하다.,일상
단체생활 많이 힘든가,일상
단체생활 적응이 안돼,일상
단체생활 해야 되는거 싫다,일상
단체생활 힘들어,일상
달달한 거 먹고 싶다.,일상
달달한 마카롱 먹고 싶다,일상
달달한 연애 하고 싶어,일상
달력이 또 넘어가네,일상
달리 보이고 싶은데 뭐할까,일상
달콤한 와플 먹고 싶어,일상
담배 끊는 거 어려워,일상
담배 너무 비쌈,일상
담배 비싸,일상
담배 왤케 비싸,일상
담배끊었었는데 담배 피고 싶다,일상
담뱃값이 왜 이렇게 비싸,일상
답 없는 내 인생,일상
답례품 뭐하지?,일상
답례품 뭘로 할까?,일상
답이 안와,일상
답이 어디있을까?,일상
답정녀 안 만나는 방법 있나.,일상
답정녀 어떡해?,일상
답정녀 좀 싫어,일상
답정녀 퇴치법,일상
답하기 싫은가봐,일상
당구 쳤어,일상
당구 치고 옴,일상
당당하게 비키니 입고 싶다,일상
당당하기가 어려워,일상
대기업 아니어도 될까?,일상
대기업 취직 어려울까,일상
대기업에 취직하고 싶어,일상
대기업은 접어야 할 듯,일상
대놓고 말했으면 좋겠어,일상
대놓고 질린대,일상
대답 잘하니,일상
대답이 너무 빨라,일상
대리 불렀는데 안 오네,일상
대리님은 갈구는게 취미인 듯,일상
대리님이 너무 갈궈,일상
대리운전 불렀어,일상
대리효도 극혐,일상
대리효도 짜증,일상
대만 놀러가고 싶어,일상
대만 여행가고 싶어,일상
대빵 큰 여드름 올라와,일상
대외활동하다 만났어,일상
대우 좀 해줬으면,일상
대우가 별로야,일상
대우를 안해줘,일상
대청소 해야지,일상
대체불가한 사람이 되고 싶어,일상
대체불가한 사람이 될 수 있을까,일상
대출 갚다 죽겠어,일상
대출 갚으면 한 평생 다 갈듯,일상
대출 언제 다 갚냐,일상
대출 이자 왜 이렇게 많이 나오지?,일상
대출받아도 괜찮을까,일상
대출이 너무 많아,일상
대충한 거 아닌데,일상
대충했다고 혼났어,일상
대학 가고 싶다.,일상
대학 가는 게 낫지?,일상
대학 가면 좋겠지,일상
대학 가면 행복할까,일상
대학 가야 하나?,일상
대학 간다고 달라질까,일상
대학 나온 거 부러워,일상
대학 다 떨어졌어,일상
대학 떨어 졌어 휴,일상
대학가야지,일상
대학에서 아싸해도 될까?,일상
대학원 가고 싶어,일상
대학원 가는게 좋을 것 같아,일상
더 격렬하게 아무 것도 안하고 싶다.,일상
더 나은 학교생활 하고 싶어,일상
더 이상 나한테 안 왔으면 좋겠어,일상
더 이상 못할거 같아,일상
더 이상 안 왔으면 좋겠어,일상
더우니까 무서운 이야기 듣고싶지,일상
더워,일상
더워 미치겠다,일상
더워 죽겠다,일상
더워더워,일상
더워서 잠을 못자,일상
더워서 죽을 것 같아,일상
더워서 죽을 듯한 날씨야,일상
덕수궁 돌담길 걸었어,일상
덕수궁 돌담길 따라서 둘이 걸었어.,일상
덕질 중,일상
덕질 하는 중,일상
덜 싸우는 법,일상
데려다 주느라 막차 놓침,일상
데려다 주지도 않고,일상
데이트로 놀이공원 가는거 어때?,일상
도대체 중간이 없어,일상
도로가 얼었어,일상
도서관 가서 공부해야지,일상
도서관 가야지,일상
도서관 앞자리 사람 괜찮다.,일상
도서관 책 반납 안햇다,일상
도서관에 책 빌리러 가려고,일상
도서관에서 괜찮은 사람 봤어,일상
도시락 싸가지고 가야지,일상
도시락 싸가지고 다닐까,일상
도시락 싸는 거 귀찮은데 사먹을까,일상
도시락 싸볼까,일상
도시락 싸봐야지,일상
도시락 싸서 놀러 가고 싶어,일상
도시락 싸서 피크닉 가고 싶어,일상
도시락 싸옴,일상
도시락 싸왔어,일상
도와준 사람들 너무 고맙다.,일상
